"id","image_id","name","username","userlevel","comment","datdeb","datfin","name_fr","type","value"
228784,52090,"vlcsnap-2023-11-02-11h34m05s814.jpg","juliabraga",1,"","2024-05-13 09:00:02","2024-05-13 09:00:17","Crinoide","rectangle","{""pos1X"":664,""pos1Y"":427,""pos2X"":1049,""pos2Y"":655}"
228784,52090,"vlcsnap-2023-11-02-11h34m05s814.jpg","juliabraga",1,"","2024-05-13 09:00:02","2024-05-13 09:00:17","Posidonie","rectangle","{""pos1X"":2595,""pos1Y"":418,""pos2X"":2976,""pos2Y"":631}"
228785,51950,"XNP-6040H 20230425 114935.jpg","juliabraga",1,"","2024-05-13 09:00:22","2024-05-13 09:00:59","Posidonie","rectangle","{""pos1X"":922,""pos1Y"":643,""pos2X"":1207,""pos2Y"":569}"
228786,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","juliabraga",1,"","2024-05-13 09:01:03","2024-05-13 09:02:22","Concombre de mer","rectangle","{""pos1X"":2879,""pos1Y"":805,""pos2X"":2766,""pos2Y"":726}"
228786,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","juliabraga",1,"","2024-05-13 09:01:03","2024-05-13 09:02:22","Crinoide","rectangle","{""pos1X"":1493,""pos1Y"":1013,""pos2X"":1675,""pos2Y"":1129}"
228786,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","juliabraga",1,"","2024-05-13 09:01:03","2024-05-13 09:02:22","Poisson 1","rectangle","{""pos1X"":1333,""pos1Y"":167,""pos2X"":1612,""pos2Y"":36}"
228786,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","juliabraga",1,"","2024-05-13 09:01:03","2024-05-13 09:02:22","Posidonie","rectangle","{""pos1X"":1382,""pos1Y"":1832,""pos2X"":1587,""pos2Y"":1973}"
228786,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","juliabraga",1,"","2024-05-13 09:01:03","2024-05-13 09:02:22","Posidonie","rectangle","{""pos1X"":2591,""pos1Y"":708,""pos2X"":2347,""pos2Y"":763}"
228787,52011,"vlcsnap-2023-05-02-23h10m49s020.jpg","juliabraga",1,"","2024-05-13 09:01:16","2024-05-13 09:01:29","Posidonie","rectangle","{""pos1X"":1555,""pos1Y"":918,""pos2X"":1104,""pos2Y"":1096}"
228788,52040,"vlcsnap-2023-05-13-22h52m17s006.jpg","juliabraga",1,"","2024-05-13 09:01:26","2024-05-13 09:01:45","Concombre de mer","rectangle","{""pos1X"":1992,""pos1Y"":1495,""pos2X"":2284,""pos2Y"":1007}"
228788,52040,"vlcsnap-2023-05-13-22h52m17s006.jpg","juliabraga",1,"","2024-05-13 09:01:26","2024-05-13 09:01:45","Posidonie","rectangle","{""pos1X"":850,""pos1Y"":994,""pos2X"":1959,""pos2Y"":1518}"
228789,52060,"vlcsnap-2023-05-19-00h02m45s195.jpg","juliabraga",1,"","2024-05-13 09:01:35","2024-05-13 09:01:44","Echinoderme","rectangle","{""pos1X"":2474,""pos1Y"":1509,""pos2X"":2697,""pos2Y"":1690}"
228790,51942,"XNP-6040H 20230421 091800.jpg","juliabraga",1,"","2024-05-13 09:01:47","2024-05-13 09:01:59","Posidonie","rectangle","{""pos1X"":1433,""pos1Y"":86,""pos2X"":1528,""pos2Y"":35}"
228790,51942,"XNP-6040H 20230421 091800.jpg","juliabraga",1,"","2024-05-13 09:01:47","2024-05-13 09:01:59","Posidonie","rectangle","{""pos1X"":167,""pos1Y"":281,""pos2X"":30,""pos2Y"":378}"
228790,51942,"XNP-6040H 20230421 091800.jpg","juliabraga",1,"","2024-05-13 09:01:47","2024-05-13 09:01:59","Posidonie","rectangle","{""pos1X"":1744,""pos1Y"":142,""pos2X"":1890,""pos2Y"":207}"
228790,51942,"XNP-6040H 20230421 091800.jpg","juliabraga",1,"","2024-05-13 09:01:47","2024-05-13 09:01:59","Posidonie","rectangle","{""pos1X"":620,""pos1Y"":413,""pos2X"":845,""pos2Y"":313}"
228791,51991,"vlcsnap-2023-04-21-09h18m26s986.jpg","juliabraga",1,"","2024-05-13 09:02:00","2024-05-13 09:02:08","Posidonie","rectangle","{""pos1X"":3194,""pos1Y"":822,""pos2X"":3812,""pos2Y"":1021}"
228791,51991,"vlcsnap-2023-04-21-09h18m26s986.jpg","juliabraga",1,"","2024-05-13 09:02:00","2024-05-13 09:02:08","Posidonie","rectangle","{""pos1X"":970,""pos1Y"":1551,""pos2X"":385,""pos2Y"":1801}"
228792,52099,"vlcsnap-2023-11-08-14h55m43s378.jpg","juliabraga",1,"","2024-05-13 09:02:11","2024-05-13 09:02:19","Posidonie","rectangle","{""pos1X"":353,""pos1Y"":2010,""pos2X"":28,""pos2Y"":2122}"
228806,51952,"XNP-6040H 20230425 130610.jpg","sev",0,"","2024-05-13 11:14:34","2024-05-13 11:15:58","Concombre de mer","rectangle","{""pos1X"":837,""pos1Y"":216,""pos2X"":864,""pos2Y"":263}"
228806,51952,"XNP-6040H 20230425 130610.jpg","sev",0,"","2024-05-13 11:14:34","2024-05-13 11:15:58","Posidonie","rectangle","{""pos1X"":131,""pos1Y"":468,""pos2X"":200,""pos2Y"":506}"
228806,51952,"XNP-6040H 20230425 130610.jpg","sev",0,"","2024-05-13 11:14:34","2024-05-13 11:15:58","Posidonie","rectangle","{""pos1X"":896,""pos1Y"":522,""pos2X"":1138,""pos2Y"":624}"
228807,51992,"vlcsnap-2023-04-21-09h20m34s720.jpg","sev",0,"","2024-05-13 11:14:43","2024-05-13 11:14:59","Posidonie","rectangle","{""pos1X"":548,""pos1Y"":1615,""pos2X"":880,""pos2Y"":1789}"
228808,52046,"vlcsnap-2023-05-14-15h58m57s827.jpg","sev",0,"","2024-05-13 11:15:12","2024-05-13 11:15:46","Crevette","rectangle","{""pos1X"":1902,""pos1Y"":1225,""pos2X"":2218,""pos2Y"":1351}"
228808,52046,"vlcsnap-2023-05-14-15h58m57s827.jpg","sev",0,"","2024-05-13 11:15:12","2024-05-13 11:15:46","Crinoide","rectangle","{""pos1X"":2115,""pos1Y"":148,""pos2X"":1776,""pos2Y"":6}"
228809,52068,"vlcsnap-2023-05-21-20h18m47s722.jpg","sev",0,"","2024-05-13 11:15:34","2024-05-13 11:15:59","Poisson 4","rectangle","{""pos1X"":1828,""pos1Y"":1070,""pos2X"":1596,""pos2Y"":980}"
228810,52027,"vlcsnap-2023-05-11-19h21m05s702.jpg","sev",0,"","2024-05-13 11:15:49","2024-05-13 11:16:14","Posidonie","rectangle","{""pos1X"":1609,""pos1Y"":1044,""pos2X"":1960,""pos2Y"":1260}"
228811,52087,"vlcsnap-2023-10-20-15h22m12s978.jpg","sev",0,"","2024-05-13 11:15:53","2024-05-13 11:15:56",NULL,NULL,NULL
228812,51982,"vlcsnap-2023-04-19-16h27m43s052.jpg","sev",0,"","2024-05-13 11:16:10","2024-05-13 11:16:42","Poisson 3","rectangle","{""pos1X"":3540,""pos1Y"":509,""pos2X"":2524,""pos2Y"":0}"
228812,51982,"vlcsnap-2023-04-19-16h27m43s052.jpg","sev",0,"","2024-05-13 11:16:10","2024-05-13 11:16:42","Posidonie","rectangle","{""pos1X"":2689,""pos1Y"":1657,""pos2X"":3179,""pos2Y"":1828}"
228813,51967,"XNP-6040H 20230510 233924.jpg","sev",0,"","2024-05-13 11:16:18","2024-05-13 11:16:20",NULL,NULL,NULL
228814,52063,"vlcsnap-2023-05-20-00h26m24s546.jpg","sev",0,"","2024-05-13 11:16:32","2024-05-13 11:16:59","Echinoderme","rectangle","{""pos1X"":583,""pos1Y"":1302,""pos2X"":432,""pos2Y"":1128}"
228815,51954,"XNP-6040H 20230428 180557.jpg","sev",0,"","2024-05-13 11:16:57","2024-05-13 11:17:44","Autre espèce","rectangle","{""pos1X"":237,""pos1Y"":120,""pos2X"":336,""pos2Y"":176}"
228816,52094,"vlcsnap-2023-11-08-10h18m44s812.jpg","sev",0,"","2024-05-13 11:17:23","2024-05-13 11:18:07","Concombre de mer","rectangle","{""pos1X"":1267,""pos1Y"":519,""pos2X"":1370,""pos2Y"":596}"
228816,52094,"vlcsnap-2023-11-08-10h18m44s812.jpg","sev",0,"","2024-05-13 11:17:23","2024-05-13 11:18:07","Echinoderme","rectangle","{""pos1X"":1937,""pos1Y"":1267,""pos2X"":2099,""pos2Y"":1341}"
228816,52094,"vlcsnap-2023-11-08-10h18m44s812.jpg","sev",0,"","2024-05-13 11:17:23","2024-05-13 11:18:07","Posidonie","rectangle","{""pos1X"":2553,""pos1Y"":1966,""pos2X"":3043,""pos2Y"":2134}"
228817,52017,"vlcsnap-2023-05-09-11h58m15s310.jpg","sev",0,"","2024-05-13 11:17:46","2024-05-13 11:18:30","Crinoide","rectangle","{""pos1X"":3104,""pos1Y"":1228,""pos2X"":3353,""pos2Y"":1389}"
228817,52017,"vlcsnap-2023-05-09-11h58m15s310.jpg","sev",0,"","2024-05-13 11:17:46","2024-05-13 11:18:30","Posidonie","rectangle","{""pos1X"":116,""pos1Y"":1741,""pos2X"":538,""pos2Y"":1838}"
228817,52017,"vlcsnap-2023-05-09-11h58m15s310.jpg","sev",0,"","2024-05-13 11:17:46","2024-05-13 11:18:30","Posidonie","rectangle","{""pos1X"":2318,""pos1Y"":590,""pos2X"":2427,""pos2Y"":648}"
228817,52017,"vlcsnap-2023-05-09-11h58m15s310.jpg","sev",0,"","2024-05-13 11:17:46","2024-05-13 11:18:30","Posidonie","rectangle","{""pos1X"":2434,""pos1Y"":590,""pos2X"":2569,""pos2Y"":651}"
228817,52017,"vlcsnap-2023-05-09-11h58m15s310.jpg","sev",0,"","2024-05-13 11:17:46","2024-05-13 11:18:30","Posidonie","rectangle","{""pos1X"":3504,""pos1Y"":1212,""pos2X"":3578,""pos2Y"":1277}"
228817,52017,"vlcsnap-2023-05-09-11h58m15s310.jpg","sev",0,"","2024-05-13 11:17:46","2024-05-13 11:18:30","Posidonie","rectangle","{""pos1X"":648,""pos1Y"":580,""pos2X"":825,""pos2Y"":625}"
228818,52081,"vlcsnap-2023-06-07-17h32m06s753.jpg","sev",0,"","2024-05-13 11:17:56","2024-05-13 11:18:14","Echinoderme","rectangle","{""pos1X"":1792,""pos1Y"":977,""pos2X"":1905,""pos2Y"":1048}"
228819,52091,"vlcsnap-2023-11-02-11h50m33s179.jpg","sev",0,"","2024-05-13 11:18:31","2024-05-13 11:19:37","Concombre de mer","rectangle","{""pos1X"":687,""pos1Y"":629,""pos2X"":777,""pos2Y"":722}"
228819,52091,"vlcsnap-2023-11-02-11h50m33s179.jpg","sev",0,"","2024-05-13 11:18:31","2024-05-13 11:19:37","Posidonie","rectangle","{""pos1X"":2843,""pos1Y"":1192,""pos2X"":3101,""pos2Y"":1257}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Amphipode","rectangle","{""pos1X"":2130,""pos1Y"":1960,""pos2X"":2174,""pos2Y"":2004}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Amphipode","rectangle","{""pos1X"":2187,""pos1Y"":2019,""pos2X"":2155,""pos2Y"":1979}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Crinoide","rectangle","{""pos1X"":1454,""pos1Y"":974,""pos2X"":1651,""pos2Y"":1141}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Déchet","rectangle","{""pos1X"":1702,""pos1Y"":1603,""pos2X"":1805,""pos2Y"":1658}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Poisson 1","rectangle","{""pos1X"":1586,""pos1Y"":168,""pos2X"":1319,""pos2Y"":39}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Posidonie","rectangle","{""pos1X"":1391,""pos1Y"":1824,""pos2X"":1560,""pos2Y"":1960}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Posidonie","rectangle","{""pos1X"":2374,""pos1Y"":704,""pos2X"":2577,""pos2Y"":756}"
228820,52109,"vlcsnap-2023-11-09-16h12m31s226.jpg","sev",0,"","2024-05-13 11:19:56","2024-05-13 11:22:43","Posidonie","rectangle","{""pos1X"":3419,""pos1Y"":1909,""pos2X"":3598,""pos2Y"":1993}"
228821,52029,"vlcsnap-2023-05-12-14h58m02s547.jpg","sev",0,"","2024-05-13 11:20:07","2024-05-13 11:20:27","Poisson 4","rectangle","{""pos1X"":1937,""pos1Y"":790,""pos2X"":2057,""pos2Y"":922}"
228822,51941,"XNP-6040H 20230421 091706.jpg","sev",0,"","2024-05-13 11:20:15","2024-05-13 11:20:29","Posidonie","rectangle","{""pos1X"":653,""pos1Y"":337,""pos2X"":822,""pos2Y"":416}"
228823,52051,"vlcsnap-2023-05-15-18h20m07s946.jpg","sev",0,"","2024-05-13 11:20:27","2024-05-13 11:20:48","Crinoide","rectangle","{""pos1X"":1528,""pos1Y"":1009,""pos2X"":1838,""pos2Y"":1161}"
228823,52051,"vlcsnap-2023-05-15-18h20m07s946.jpg","sev",0,"","2024-05-13 11:20:27","2024-05-13 11:20:48","Crinoide","rectangle","{""pos1X"":380,""pos1Y"":890,""pos2X"":719,""pos2Y"":1057}"
228824,52003,"vlcsnap-2023-04-22-01h14m58s752.jpg","sev",0,"","2024-05-13 11:20:41","2024-05-13 11:21:07","Crevette","rectangle","{""pos1X"":397,""pos1Y"":409,""pos2X"":567,""pos2Y"":513}"
228824,52003,"vlcsnap-2023-04-22-01h14m58s752.jpg","sev",0,"","2024-05-13 11:20:41","2024-05-13 11:21:07","Posidonie","rectangle","{""pos1X"":1883,""pos1Y"":1815,""pos2X"":2308,""pos2Y"":2025}"
228824,52003,"vlcsnap-2023-04-22-01h14m58s752.jpg","sev",0,"","2024-05-13 11:20:41","2024-05-13 11:21:07","Posidonie","rectangle","{""pos1X"":364,""pos1Y"":1622,""pos2X"":603,""pos2Y"":1738}"
228825,52009,"vlcsnap-2023-04-28-18h08m59s356.jpg","sev",0,"","2024-05-13 11:20:59","2024-05-13 11:21:33","Poisson 3","rectangle","{""pos1X"":2292,""pos1Y"":1086,""pos2X"":2602,""pos2Y"":1248}"
228825,52009,"vlcsnap-2023-04-28-18h08m59s356.jpg","sev",0,"","2024-05-13 11:20:59","2024-05-13 11:21:33","Posidonie","rectangle","{""pos1X"":883,""pos1Y"":1299,""pos2X"":1377,""pos2Y"":1612}"
228826,51971,"XNP-6040H 20230623 160051.jpg","sev",0,"","2024-05-13 11:21:13","2024-05-13 11:21:39","Amphipode","rectangle","{""pos1X"":1660,""pos1Y"":190,""pos2X"":1725,""pos2Y"":261}"
228826,51971,"XNP-6040H 20230623 160051.jpg","sev",0,"","2024-05-13 11:21:13","2024-05-13 11:21:39","Poisson 3","rectangle","{""pos1X"":459,""pos1Y"":69,""pos2X"":1228,""pos2Y"":601}"
228827,52015,"vlcsnap-2023-05-09-00h31m47s397.jpg","sev",0,"","2024-05-13 11:21:36","2024-05-13 11:22:20","Concombre de mer","rectangle","{""pos1X"":3669,""pos1Y"":1335,""pos2X"":3836,""pos2Y"":1460}"
228827,52015,"vlcsnap-2023-05-09-00h31m47s397.jpg","sev",0,"","2024-05-13 11:21:36","2024-05-13 11:22:20","Crinoide","rectangle","{""pos1X"":3098,""pos1Y"":1244,""pos2X"":3385,""pos2Y"":1409}"
228827,52015,"vlcsnap-2023-05-09-00h31m47s397.jpg","sev",0,"","2024-05-13 11:21:36","2024-05-13 11:22:20","Posidonie","rectangle","{""pos1X"":142,""pos1Y"":1718,""pos2X"":542,""pos2Y"":1831}"
228827,52015,"vlcsnap-2023-05-09-00h31m47s397.jpg","sev",0,"","2024-05-13 11:21:36","2024-05-13 11:22:20","Posidonie","rectangle","{""pos1X"":2315,""pos1Y"":590,""pos2X"":2611,""pos2Y"":687}"
228995,52062,"vlcsnap-2023-05-20-00h24m56s435.jpg","Fishchicken",0,"","2024-05-13 18:01:44","2024-05-13 18:02:17",NULL,NULL,NULL
229050,52027,"vlcsnap-2023-05-11-19h21m05s702.jpg","acaillat",0,"","2024-05-14 12:04:26","2024-05-14 12:07:47","Posidonie","rectangle","{""pos1X"":1611,""pos1Y"":1049,""pos2X"":1994,""pos2Y"":1278}"
229053,52078,"vlcsnap-2023-06-05-15h39m37s759.jpg","acaillat",0,"","2024-05-14 12:05:02","2024-05-14 12:06:35","Déchet","rectangle","{""pos1X"":542,""pos1Y"":1192,""pos2X"":1512,""pos2Y"":1709}"
229055,51984,"vlcsnap-2023-04-19-16h27m52s179.jpg","acaillat",0,"","2024-05-14 12:05:55","2024-05-14 12:07:08","Poisson 3","rectangle","{""pos1X"":2657,""pos1Y"":463,""pos2X"":3836,""pos2Y"":1458}"
229056,51975,"XNP-6040H 20230623 160833.jpg","acaillat",0,"","2024-05-14 12:06:36","2024-05-14 12:07:45","Poisson 3","rectangle","{""pos1X"":358,""pos1Y"":449,""pos2X"":1920,""pos2Y"":1078}"
229057,52016,"vlcsnap-2023-05-09-00h32m10s838.jpg","acaillat",0,"","2024-05-14 12:06:51","2024-05-14 12:07:20","Posidonie","rectangle","{""pos1X"":120,""pos1Y"":1715,""pos2X"":558,""pos2Y"":1848}"
229058,51980,"XNP-6040H 20230828 111150.jpg","acaillat",0,"","2024-05-14 12:07:21","2024-05-14 12:08:19","Déchet","rectangle","{""pos1X"":484,""pos1Y"":108,""pos2X"":1140,""pos2Y"":856}"
229059,52062,"vlcsnap-2023-05-20-00h24m56s435.jpg","acaillat",0,"","2024-05-14 12:07:45","2024-05-14 12:08:30","Crinoide","rectangle","{""pos1X"":1451,""pos1Y"":820,""pos2X"":1666,""pos2Y"":1008}"
229060,51946,"XNP-6040H 20230422 003905.jpg","acaillat",0,"","2024-05-14 12:07:58","2024-05-14 12:08:21","Crevette","rectangle","{""pos1X"":163,""pos1Y"":293,""pos2X"":304,""pos2Y"":396}"
229061,52012,"vlcsnap-2023-05-04-17h16m44s681.jpg","acaillat",0,"","2024-05-14 12:09:20","2024-05-14 12:11:19","Poisson 3","rectangle","{""pos1X"":1283,""pos1Y"":747,""pos2X"":1592,""pos2Y"":880}"
229062,52018,"vlcsnap-2023-05-10-09h45m48s348.jpg","acaillat",0,"","2024-05-14 12:09:45","2024-05-14 12:10:32","Crinoide","rectangle","{""pos1X"":2498,""pos1Y"":1899,""pos2X"":2844,""pos2Y"":2131}"
229062,52018,"vlcsnap-2023-05-10-09h45m48s348.jpg","acaillat",0,"","2024-05-14 12:09:45","2024-05-14 12:10:32","Posidonie","rectangle","{""pos1X"":2039,""pos1Y"":1696,""pos2X"":2375,""pos2Y"":1915}"
229063,51956,"XNP-6040H 20230502 170247.jpg","acaillat",0,"","2024-05-14 12:10:17","2024-05-14 12:11:19","Poisson 4","rectangle","{""pos1X"":1146,""pos1Y"":322,""pos2X"":1261,""pos2Y"":393}"
229064,51952,"XNP-6040H 20230425 130610.jpg","acaillat",0,"","2024-05-14 12:10:34","2024-05-14 12:11:04","Posidonie","rectangle","{""pos1X"":926,""pos1Y"":539,""pos2X"":1142,""pos2Y"":620}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":392,""pos1Y"":292,""pos2X"":453,""pos2Y"":353}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":435,""pos1Y"":404,""pos2X"":494,""pos2Y"":472}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":506,""pos1Y"":567,""pos2X"":564,""pos2Y"":649}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":617,""pos1Y"":669,""pos2X"":684,""pos2Y"":715}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":703,""pos1Y"":679,""pos2X"":754,""pos2Y"":731}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":784,""pos1Y"":694,""pos2X"":834,""pos2Y"":752}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":849,""pos1Y"":792,""pos2X"":887,""pos2Y"":867}"
229066,51979,"XNP-6040H 20230824 105211.jpg","acaillat",0,"","2024-05-14 12:11:37","2024-05-14 12:13:27","Autre espèce","rectangle","{""pos1X"":906,""pos1Y"":679,""pos2X"":949,""pos2Y"":749}"
229067,52028,"vlcsnap-2023-05-11-19h21m14s162.jpg","acaillat",0,"","2024-05-14 12:12:45","2024-05-14 12:14:38","Crinoide","rectangle","{""pos1X"":919,""pos1Y"":935,""pos2X"":1167,""pos2Y"":1107}"
229067,52028,"vlcsnap-2023-05-11-19h21m14s162.jpg","acaillat",0,"","2024-05-14 12:12:45","2024-05-14 12:14:38","Posidonie","rectangle","{""pos1X"":1627,""pos1Y"":1037,""pos2X"":1985,""pos2Y"":1256}"
229068,51945,"XNP-6040H 20230422 003053.jpg","acaillat",0,"","2024-05-14 12:13:18","2024-05-14 12:14:23","Requin","rectangle","{""pos1X"":1280,""pos1Y"":358,""pos2X"":1540,""pos2Y"":737}"
229070,52070,"vlcsnap-2023-05-21-20h20m32s849.jpg","acaillat",0,"","2024-05-14 12:13:41","2024-05-14 12:13:58","Poisson 4","rectangle","{""pos1X"":1672,""pos1Y"":996,""pos2X"":1812,""pos2Y"":1057}"
229072,52067,"vlcsnap-2023-05-20-20h41m06s851.jpg","acaillat",0,"","2024-05-14 12:13:58","2024-05-14 12:14:14","Crevette","rectangle","{""pos1X"":2415,""pos1Y"":1051,""pos2X"":2658,""pos2Y"":1163}"
229073,51942,"XNP-6040H 20230421 091800.jpg","acaillat",0,"","2024-05-14 12:14:06","2024-05-14 12:14:14","Posidonie","rectangle","{""pos1X"":639,""pos1Y"":333,""pos2X"":815,""pos2Y"":406}"
229074,51974,"XNP-6040H 20230623 160613.jpg","acaillat",0,"","2024-05-14 12:14:34","2024-05-14 12:14:58","Poisson 3","rectangle","{""pos1X"":582,""pos1Y"":98,""pos2X"":1107,""pos2Y"":977}"
229075,52096,"vlcsnap-2023-11-08-10h20m07s478.jpg","acaillat",0,"","2024-05-14 12:14:48","2024-05-14 12:14:57","Crinoide","rectangle","{""pos1X"":1347,""pos1Y"":669,""pos2X"":1779,""pos2Y"":948}"
229076,51964,"XNP-6040H 20230510 094806.jpg","acaillat",0,"","2024-05-14 12:14:57","2024-05-14 12:15:06","Crinoide","rectangle","{""pos1X"":504,""pos1Y"":709,""pos2X"":715,""pos2Y"":823}"
229077,51965,"XNP-6040H 20230510 152548.jpg","acaillat",0,"","2024-05-14 12:15:09","2024-05-14 12:15:21","Crinoide","rectangle","{""pos1X"":717,""pos1Y"":415,""pos2X"":935,""pos2Y"":537}"
229077,51965,"XNP-6040H 20230510 152548.jpg","acaillat",0,"","2024-05-14 12:15:09","2024-05-14 12:15:21","Posidonie","rectangle","{""pos1X"":993,""pos1Y"":450,""pos2X"":1333,""pos2Y"":614}"
229080,52048,"vlcsnap-2023-05-14-22h50m40s967.jpg","acaillat",0,"","2024-05-14 12:16:55","2024-05-14 12:17:22","Concombre de mer","rectangle","{""pos1X"":703,""pos1Y"":792,""pos2X"":1127,""pos2Y"":1091}"
229081,52011,"vlcsnap-2023-05-02-23h10m49s020.jpg","acaillat",0,"","2024-05-14 12:17:23","2024-05-14 12:17:47","Posidonie","rectangle","{""pos1X"":1141,""pos1Y"":926,""pos2X"":1512,""pos2Y"":1084}"
229082,51973,"XNP-6040H 20230623 160434.jpg","acaillat",0,"","2024-05-14 12:17:38","2024-05-14 12:18:02","Poisson 3","rectangle","{""pos1X"":576,""pos1Y"":208,""pos2X"":1318,""pos2Y"":921}"
229084,52064,"vlcsnap-2023-05-20-20h00m21s717.jpg","acaillat",0,"","2024-05-14 12:18:14","2024-05-14 12:18:50","Crevette","rectangle","{""pos1X"":1071,""pos1Y"":662,""pos2X"":1231,""pos2Y"":743}"
229084,52064,"vlcsnap-2023-05-20-20h00m21s717.jpg","acaillat",0,"","2024-05-14 12:18:14","2024-05-14 12:18:50","Déchet","rectangle","{""pos1X"":2082,""pos1Y"":986,""pos2X"":2348,""pos2Y"":1222}"
229084,52064,"vlcsnap-2023-05-20-20h00m21s717.jpg","acaillat",0,"","2024-05-14 12:18:14","2024-05-14 12:18:50","Posidonie","rectangle","{""pos1X"":187,""pos1Y"":1341,""pos2X"":596,""pos2Y"":1503}"
229086,52060,"vlcsnap-2023-05-19-00h02m45s195.jpg","acaillat",0,"","2024-05-14 12:18:34","2024-05-14 12:18:53","Echinoderme","rectangle","{""pos1X"":2432,""pos1Y"":1500,""pos2X"":2632,""pos2Y"":1633}"
229087,51972,"XNP-6040H 20230623 160359.jpg","acaillat",0,"","2024-05-14 12:18:48","2024-05-14 12:19:02","Poisson 3","rectangle","{""pos1X"":728,""pos1Y"":41,""pos2X"":1329,""pos2Y"":1078}"
229089,52034,"vlcsnap-2023-05-13-00h04m22s324.jpg","acaillat",0,"","2024-05-14 12:19:03","2024-05-14 12:19:18","Crinoide","rectangle","{""pos1X"":2235,""pos1Y"":1627,""pos2X"":2514,""pos2Y"":1855}"
229089,52034,"vlcsnap-2023-05-13-00h04m22s324.jpg","acaillat",0,"","2024-05-14 12:19:03","2024-05-14 12:19:18","Posidonie","rectangle","{""pos1X"":3079,""pos1Y"":1550,""pos2X"":3500,""pos2Y"":1852}"
229090,51970,"XNP-6040H 20230615 112706.jpg","acaillat",0,"","2024-05-14 12:19:23","2024-05-14 12:19:43","Autre espèce","rectangle","{""pos1X"":546,""pos1Y"":471,""pos2X"":598,""pos2Y"":516}"
229090,51970,"XNP-6040H 20230615 112706.jpg","acaillat",0,"","2024-05-14 12:19:23","2024-05-14 12:19:43","Echinoderme","rectangle","{""pos1X"":701,""pos1Y"":440,""pos2X"":801,""pos2Y"":558}"
229091,52055,"vlcsnap-2023-05-16-10h59m00s573.jpg","acaillat",0,"","2024-05-14 12:19:44","2024-05-14 12:20:00","Echinoderme","rectangle","{""pos1X"":2302,""pos1Y"":1211,""pos2X"":2559,""pos2Y"":1379}"
229091,52055,"vlcsnap-2023-05-16-10h59m00s573.jpg","acaillat",0,"","2024-05-14 12:19:44","2024-05-14 12:20:00","Posidonie","rectangle","{""pos1X"":1696,""pos1Y"":910,""pos2X"":2540,""pos2Y"":1458}"
229092,52010,"vlcsnap-2023-04-28-18h11m55s210.jpg","acaillat",0,"","2024-05-14 12:20:09","2024-05-14 12:20:34","Poisson 1","rectangle","{""pos1X"":2287,""pos1Y"":995,""pos2X"":2527,""pos2Y"":1119}"
229093,52023,"vlcsnap-2023-05-11-00h44m15s145.jpg","acaillat",0,"","2024-05-14 12:20:24","2024-05-14 12:20:39","Echinoderme","rectangle","{""pos1X"":1132,""pos1Y"":698,""pos2X"":1715,""pos2Y"":1011}"
